venue_id,remote_id,name,url,start_time,cost,description
705,1647678,Special Seminar About Birds and Big Art,https://events.visitithaca.com/event/special_seminar_about_birds_and_big_art,2019-05-02T18:30:00-04:00,"","<p>Some have called her the &quot;Michelangela&quot; of the natural world. Jane Kim&#39;s breathtaking, massive, yet finely-detailed works of art are meant to thrill, educate, and spur change. Kim will be presenting a seminar about the &quot;Wall of Birds,&quot; a 2,500 square-foot mural celebrating the diversity and evolution of birds that she created during several years at the Cornell Lab of Ornithology. She also wrote a book about the experience. A reception precedes the talk. Meet Jane and see the magnificent Wall of Birds in person.</p>

<p>Image courtesy of Ink Dwell Studio.</p>
"
,1554759,Hula Hut Polynesian Dance ,https://events.visitithaca.com/event/hula_hut_polynesian_dance,2019-05-02T19:00:00-04:00,"","<p>Authentic and&nbsp;professionally taught&nbsp;Polynesian dance lesson (hula dance). Great exercise and fun! &nbsp;Ages 13 and up.&nbsp;</p>
"
721,1342944,Grounded ,https://events.visitithaca.com/event/25_minute_ride,2019-05-02T19:30:00-04:00,$15 - $40,"<p><span style=""font-size:10pt""><span>by George Brant&nbsp;</span></span><br />
<span style=""font-size:10pt""><span>Nov 25 - Dec 9, 2018</span></span></p>

<p><span style=""font-size:10pt""><span>An unexpected pregnancy ends an ace fighter pilot&#39;s career in the sky. Reassigned to operate military drones from a windowless trailer outside Las Vegas, she hunts terrorists by day and returns to her family each night. As the pressure to track a high-profile target mounts, the boundaries begin to blur between the desert in which she lives and the one she patrols half a world away.</span></span></p>

<p><span style=""font-size:10pt""><span><b>Kate MacCluggage&nbsp;</b>of last season&#39;s&nbsp;<i>Ironbound</i>&nbsp;returns to the Kitchen in this gripping one-woman show.</span></span></p>
"
733,1645911,Organ: Patriotic Variation Sets from the 19th Century,https://events.visitithaca.com/event/organ_patriotic_variation_sets_from_the_19th_century,2019-05-02T20:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Michael Plagerman presents an organ concert of patriotic variation sets from the 19th century. Composers include Rinck, Paine, Buck, and Ives.</span></span></span></p>
"
746,1580569,Twin Peaks,https://events.visitithaca.com/event/twin_peaks,2019-05-02T20:00:00-04:00,,""
,850182,Karaoke at Kilpatrick's Publick House,https://events.visitithaca.com/event/karaoke_at_kilpatricks_publick_house,2019-05-02T22:00:00-04:00,"","<p>Join us at the pub every Thursday for Karaoke Night with DJ Elephant Sound from 10:00pm to midnight! Drink specials all night - <span style=""font-size:10.5pt"">$2 Yuengling, $3 Jameson shots, $4 Jager Bombs and more. Come sing your heart out with us, Ithaca!</span></p>
"
,1642175,Ithaca  Garden Cub Arbor Day,https://events.visitithaca.com/event/ithaca_garden_cub_arbor_day,2019-05-03T01:30:00-04:00,"","<p><span style=""font-size:12pt""><span><span><span style=""font-size:13.0pt""><span>The Ithaca Garden Club will celebrate Arbor Day on May 3rd&nbsp;at 1:30 PM at Stewart Park. &nbsp;This has been a long tradition for the club to donate trees to the City to celebrate Arbor Day.</span></span></span></span></span></p>

<p><span style=""font-size:12pt""><span><span><span style=""font-size:13.0pt""><span>Professor Nina Bassuk from Cornell, Jean Grace, City Forester, and Beverly Hillman, garden club member,&nbsp; selected the oak trees that will be planted along the inlet near the bridge that leads to the Waterfront Trail.</span></span></span></span></span></p>

<p><span style=""font-size:12pt""><span><span><span style=""font-size:13.0pt""><span>Please join us at 1:30 PM to cheer on those who are planting the trees and to share in a delicious selection of snacks.</span></span></span></span></span></p>
"
,1605733, World Picture: Travel Imagery Before and After Photography ,https://events.visitithaca.com/event/world_picture_travel_imagery_before_and_after_photography,2019-05-03T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
,1531869,27th Annual Wine & Herb Festival,https://events.visitithaca.com/event/27th_annual_wine_herb_festival,2019-05-03T10:00:00-04:00,"$45 single, $65 couple, $22.50 single DD, $52.50 couple DD","<p>Drink. Eat. Garden Repeat. Get a head start on your herb garden. Collect the potted herbs and veggies featured in all 14 food samples along with the matching recipe collection.</p>

<p>As you savor herb-prepared cuisine, you&rsquo;ll be offered a wine that compliments that dish and be able to take home the recipes, so that you can be the highlight at your next get together. You&rsquo;ll also be offered up to 3 additional wine tastings.</p>

<p><i>2019 Herbs: Dill, Sage, Cilantro, Lettuce, Bell Pepper, Lavender, Basil, Jalapeno Pepper, Oregano, Thyme, Tomato, Parsley, Peppermint, Eggplant.</i></p>

<p><b>Event Hours:</b></p>

<p><b>Friday 1-5pm,</b>&nbsp;the following wineries are participating:<br />
Long Point<br />
Montezuma<br />
Six Mile Creek</p>

<p><b>Saturday 10-6pm,</b>&nbsp;ALL 14 wineries are participating.<br />
<b>Sunday 10-6pm</b>, ALL 14 wineries are participating.</p>

<p><b>Tickets:</b></p>

<p>Each ticket is good for the&nbsp;<b>whole weekend</b>, to visit each winery once.</p>

<p><b>Single</b>&nbsp;tickets are $45 (plus tax)&nbsp;and includes:</p>

<ul>
	<li>1 souvenir wine glass</li>
	<li>1 potted herb or veggie plant per winery</li>
	<li>1 wine and food pairing at each winery &nbsp;</li>
	<li>3 additional wine tastings per winery</li>
	<li>1 garden guide</li>
	<li>1 plant carrier</li>
	<li>1 recipe collection</li>
</ul>

<p><b>Couple</b>s tickets are $65 (plus tax)&nbsp;and include:&nbsp;</p>

<ul>
	<li>2 souvenir wine glasses</li>
	<li>1 potted herb or veggie plant per winery</li>
	<li>1 wine and food pairing at each winery, per person</li>
	<li>3 additional wine tastings per winery, per person</li>
	<li>1 garden guide&nbsp;</li>
	<li>1 plant carrier</li>
	<li>1 recipe collection</li>
</ul>

<p>Discounted designated driver tickets are available. The DD gets all the same perks as a regular ticket, minus the wine. &nbsp;They also get a DD travel mug, rather than a wine glass. $22.50 for a single (plus tax), $52.50 for a couple (plus tax). A couple&rsquo;s DD ticket consists of one person who drinks and one person who does not.</p>

<p><i>Be sure to buy your tickets early, we have a limited amount available per weekend.</i></p>

<p><b><a href=""https://cayugawinetrail.com/packages/2018-wine-herb-festival-packages/"">Packages</a>&nbsp;that offer tickets, transportation and accommodations are also available.</b></p>

<p>When ordering tickets, will you be asked to choose a specific starting point. This is where you&rsquo;ll start the event and be given your wine glass(es), plant carrier, garden plan and the front, back and ring to your recipe collection.</p>
"
737,1642194,"State of the Art Gallery: “Bubblescapes and Abstracts,” new work by Daniel McPheeters",https://events.visitithaca.com/event/state_of_the_art_gallery_bubblescapes_and_abstracts_new_work_by_daniel_mcpheeters,2019-05-03T12:00:00-04:00,0,"<p><span style=""font-size:12pt""><span><span><span style=""font-size:18.0pt""><span>State of the Art Gallery:</span></span></span></span></span></p>

<p><span style=""font-size:12pt""><span><span><span style=""font-size:16.0pt""><span>&ldquo;Bubblescapes and Abstracts,&rdquo; new work by Daniel McPheeters. His landscapes are rendered obsessively in circles with new explorations of color using abstract imagery.&nbsp; Reception:&nbsp; Friday, May 3, 5-8pm, Gallery Night in downtown Ithaca. Show dates: May 1-June 2, 2019. 120 W. Martin Luther King, Jr./State Street. Curbside parking and ADA accessibility. Info:&nbsp; 607-277-1626 and </span></span><a href=""http://www.soagithaca.org/""><span style=""font-size:16.0pt""><span><span>www.soagithaca.org</span></span></span></a></span></span></span></p>
"
735,1485050,Sciencenter Science Together,https://events.visitithaca.com/event/sciencenter_science_together_9480,2019-05-03T15:00:00-04:00,"","<p><span style=""font-size:11.0pt""><span><span><span>Engage with your toddlers and preschoolers through self-guided, hands-on activities. Learn a different science process each week and discover ways to keep the science fun going at home.</span></span></span></span></p>
"
,1634179,Spring Writes Literary Festival ,https://events.visitithaca.com/event/spring_writes_literary_festival_2282,2019-05-03T15:00:00-04:00,0,"<p>The Spring Writes Literary Festival, now in its tenth year, features over 100 regional writers, and 47 events - all taking place over 4 days at 8 locations in downtown Ithaca!&nbsp;<br />
A program of the Community Arts Partnership (CAP) of Tompkins County, Spring Writes shines a light on the abundance of literary talent across the Finger Lakes Region. The Festival offers multiple readings, performances, workshops, panels, storytelling and more! Most events are free &ndash; no registration &ndash; just show up! www.SpringWrites.org&nbsp;</p>

<p>Thank you to our sponsors: Ithaca College, M&amp;T Bank, and Wegmans.<br />
&nbsp;</p>
"
,1471274,Free Weekly Wine Tastings,https://events.visitithaca.com/event/free_weekly_wine_tastings,2019-05-03T16:00:00-04:00,"","<p>Enjoy free weekly wine tastings in our elegant wine bar every Friday from 4 &ndash; 7 and some Saturdays and receive 10% off featured wines!</p>

<p>Are you adventurous?......we are. Do you like to try new wines?.....we do. Who will let you taste new wines, any day, any time?..&hellip;we will! Discover domestic and imported wines at Triphammer Wines &amp; Spirits, home of the region&rsquo;s largest selection of Finger Lakes wines. Experience exciting new wines in our innovative Wine Station wine preservation system. Enjoy free weekly wine tastings in our elegant wine bar every Friday from 4 &ndash; 7 and some Saturdays and receive 10% off featured wines. Schedule a personal wine tasting and get to know our expertly trained and highly educated staff. Personal wine tastings are absolutely free and available only at Triphammer Wines &amp; Spirits. Don&rsquo;t delay &ndash; discover why Triphammer wine tastings are so popular.</p>
"
,1607193,Cleo Wilkinson | Made in the Shade ,https://events.visitithaca.com/event/cleo_wilkinson_made_in_the_shade,2019-05-03T17:00:00-04:00,"","<p>Australian printmaker, Cleo Wilkinson, is one of the few artists working in mezzotint today. The mezzotint technique has remained unchanged for 300 years. Its characteristic rich black tone is achieved by roughening the metal plate with a rocker.&nbsp;Cleo&rsquo;s haunting prints, many of which are very small, beckon the viewer to come closer and to truly engage with each piece.&nbsp; Made possible in part with funds from the New York State Council on the Arts, administered by the Community Arts Partnership.</p>
"
,1551202,Gallery Night at The Bookery,https://events.visitithaca.com/event/gallery_night_at_the_bookery,2019-05-03T17:00:00-04:00,"","<p>Paintings by Barbara Mink through the end of February</p>
"
708,1522508,Gallery Night Ithaca,https://events.visitithaca.com/event/gallery_night_ithaca_6048,2019-05-03T17:00:00-04:00,"","<p>Gallery Night Ithaca, is a walkable tour of art openings and other special cultural events in and around downtown Ithaca, New York taking place from 5:00-8:00 PM on the first Friday of every month. With upwards of twenty venues to visit to explore each month, there is sure to be something that will catch your eye, whether you&#39;re a seasoned collector or a first-time browser.</p>
"
,1613549,Gallery Night: Art and the Written Word,https://events.visitithaca.com/event/gallery_night_art_and_the_written_word,2019-05-03T17:00:00-04:00,"","<p><span style=""font-size:11pt""><span><span style=""font-size:12.0pt"">A group exhibit in conjunction with the Spring Writes Literary Festival (springwrites.org). This show runs through May 27.</span></span></span></p>

<p><span style=""font-size:11pt""><span><span><span style=""font-size:12.0pt""><span>The CAP ArtSpace is a program of the Community Arts Partnership. We thank the Tompkins Trust Company for their generous sponsorship. <i>New location -</i> CAP ArtSpace is located in the new Tompkins Center for History and Culture on the Commons. Come visit!</span></span></span></span></span></p>

<p>&nbsp;</p>
"
,1649622,Grayhaven Motel Gallery: The Line Starts Here_______ New Paintings by Mauro Marinelli,https://events.visitithaca.com/event/grayhaven_motel_gallery_the_line_starts_here________new_paintings_by_mauro_marinelli,2019-05-03T17:00:00-04:00,"","<p>Please join us this Friday&nbsp;May 3, 2019 for the opening of The Line Starts Here, new paintings by Mauro Marinelli. Exhibition opens at 5pm and features 16 Abstract Geometric Paintings that will be on display until June 6, 2019.</p>

<p>In the exhibition &lsquo;The Line Starts Here&rsquo;, Mauro Marinelli draws a straight line back to The Destijl Art movement and stakes his small claim to prospect in this rich territory of 20th century art. He has created a group of paintings that are finely balanced and designed. Every painting reveals the quiet; subtle calculus of the Fibonacci Sequence Golden Section. This age old classic design method still challenges our mind, senses, and leave classic thoughts of harmony in the viewer.</p>

<p>&lsquo;The Line Starts Here&rsquo; art exhibition will surprise the gallery visitors with its strong bold colors, delicate accents and deliberate design.</p>
"
,1633889,LAWNCH! Beer Garden Opening and Benefit for Ithaca Festival,https://events.visitithaca.com/event/lawnch_beer_garden_opening_and_benefit_for_ithaca_festival,2019-05-03T17:00:00-04:00,"","<p>Patio season is nearly upon us, so get ready for The Great Ithaca Beer Co. LAWNCH!&nbsp; Join us May 3rd from 5-9pm as we kick off our summer season with a festive fundraiser for our favorite hometown celebration, the Ithaca Festival of the Arts!</p>

<p>Come shake off the winter fog, enjoy live music in the Beer Garden, and help us support the Ithaca Festival. We&#39;ll have a special batch of beer just for the occasion, and $1 from each pint of Festival beer will go directly to support the Ithaca Festival.</p>

<p>With Live Music from:</p>

<p>Pierce Walsh - Singer-Songwriter</p>

<p>Pinebox - Old Time Music</p>

<p>Kitestring - Original CNY Rock</p>

<p>The Beer Garden will be officially open for the season, offering a delicious menu of locally sourced (most of the ingredients will come from our on-site farm!) street-food inspired dishes from our unique outdoor kitchen with walk-up counter service.</p>

<p>Ithaca Festival organizers will be on site to make the official 2019 schedule announcement. Come tip a pint to our great hometown celebration, buy your button, and get ready for summer!</p>

<p>The fun starts at 5pm - See you on the lawn.</p>
"
,1551230,The Mink Gallery Open House,https://events.visitithaca.com/event/the_mink_gallery_open_house,2019-05-03T17:00:00-04:00,"","<p>Open the First Friday of the month from 5-8, this cozy gallery in the garden was creared from a three-bay carriage house, and features the abstract work of Barbara Mink, as well as invited guests. Open year-round by appointment, and for two full weekend in October for Art Trail.</p>
"
734,1636250,SPILL by Leigh Fondakowski,https://events.visitithaca.com/event/spill_by_leigh_fondakowski,2019-05-03T19:30:00-04:00,"$15 for general public, $8 for students","<p>Directed by Caitlin Kane<br />
<br />
On April 20, 2010, an explosion on the Deepwater Horizon set off the largest marine oil spill in history. In the months that followed, industry professionals scrambled to stop the spill while lawyers worked to uncover the causes of this disaster. In spite of extensive media coverage, many of the spill&rsquo;s lasting human and environmental costs went unreported.&nbsp;<br />
<br />
Crafted from interviews with those most intimately affected, Leigh Fondakowski&rsquo;s&nbsp;<i>SPILL</i>&nbsp;paints a striking portrait of communities indelibly altered by this disaster. Returning to this story nearly a decade after it began&nbsp;allows us to&nbsp;<br />
examine the powerful forces that not only caused the spill, but that also continue to shape how stories about environmental disasters and climate change are told.</p>

<p>Co-sponsored by the&nbsp;<a href=""http://cca.cornell.edu/"">Cornell Council for the Arts</a>;&nbsp;<a href=""https://lgbt.cornell.edu/"">Lesbian, Gay, Bisexual &amp; Transgender Studies</a>;&nbsp;<a href=""http://fgss.cornell.edu/"">Feminist, Gender, and Sexuality Studies</a>;&nbsp;<a href=""https://dos.cornell.edu/womens-resource-center"">Women&#39;s Resource Center</a>;&nbsp;<a href=""https://societyhumanities.as.cornell.edu/"">Society for the Humanities</a>;&nbsp;<a href=""https://english.cornell.edu/"">Department of English</a>; and&nbsp;<a href=""https://bee.cals.cornell.edu/"">Department of Biological and Environmental Engineering</a>.</p>
"
721,1342944,Grounded ,https://events.visitithaca.com/event/25_minute_ride,2019-05-03T20:00:00-04:00,$15 - $40,"<p><span style=""font-size:10pt""><span>by George Brant&nbsp;</span></span><br />
<span style=""font-size:10pt""><span>Nov 25 - Dec 9, 2018</span></span></p>

<p><span style=""font-size:10pt""><span>An unexpected pregnancy ends an ace fighter pilot&#39;s career in the sky. Reassigned to operate military drones from a windowless trailer outside Las Vegas, she hunts terrorists by day and returns to her family each night. As the pressure to track a high-profile target mounts, the boundaries begin to blur between the desert in which she lives and the one she patrols half a world away.</span></span></p>

<p><span style=""font-size:10pt""><span><b>Kate MacCluggage&nbsp;</b>of last season&#39;s&nbsp;<i>Ironbound</i>&nbsp;returns to the Kitchen in this gripping one-woman show.</span></span></p>
"
746,1569452,The Drums,https://events.visitithaca.com/event/the_drums,2019-05-03T20:00:00-04:00,,""
694,1645914,The Original Cornell Syncopators,https://events.visitithaca.com/event/the_original_cornell_syncopators,2019-05-03T20:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>The Original Cornell Syncopators, along with guest pianist Ed Clute, transport listeners back in time to Cornell during the Jazz Age, with a salute to the collegiate bands of the 1920s and early 1930s, examining the impact and legacy of jazz in America&#39;s colleges. The first collegiate jazz band to make commercial records was the Cornell Collegians, and their legacy, along with other bands&rsquo;, will be honored at this performance, which is in collaboration with Grammy-nominated Rivermont Records.</span></span></span></p>
"
,1531869,27th Annual Wine & Herb Festival,https://events.visitithaca.com/event/27th_annual_wine_herb_festival,2019-05-04T10:00:00-04:00,"$45 single, $65 couple, $22.50 single DD, $52.50 couple DD","<p>Drink. Eat. Garden Repeat. Get a head start on your herb garden. Collect the potted herbs and veggies featured in all 14 food samples along with the matching recipe collection.</p>

<p>As you savor herb-prepared cuisine, you&rsquo;ll be offered a wine that compliments that dish and be able to take home the recipes, so that you can be the highlight at your next get together. You&rsquo;ll also be offered up to 3 additional wine tastings.</p>

<p><i>2019 Herbs: Dill, Sage, Cilantro, Lettuce, Bell Pepper, Lavender, Basil, Jalapeno Pepper, Oregano, Thyme, Tomato, Parsley, Peppermint, Eggplant.</i></p>

<p><b>Event Hours:</b></p>

<p><b>Friday 1-5pm,</b>&nbsp;the following wineries are participating:<br />
Long Point<br />
Montezuma<br />
Six Mile Creek</p>

<p><b>Saturday 10-6pm,</b>&nbsp;ALL 14 wineries are participating.<br />
<b>Sunday 10-6pm</b>, ALL 14 wineries are participating.</p>

<p><b>Tickets:</b></p>

<p>Each ticket is good for the&nbsp;<b>whole weekend</b>, to visit each winery once.</p>

<p><b>Single</b>&nbsp;tickets are $45 (plus tax)&nbsp;and includes:</p>

<ul>
	<li>1 souvenir wine glass</li>
	<li>1 potted herb or veggie plant per winery</li>
	<li>1 wine and food pairing at each winery &nbsp;</li>
	<li>3 additional wine tastings per winery</li>
	<li>1 garden guide</li>
	<li>1 plant carrier</li>
	<li>1 recipe collection</li>
</ul>

<p><b>Couple</b>s tickets are $65 (plus tax)&nbsp;and include:&nbsp;</p>

<ul>
	<li>2 souvenir wine glasses</li>
	<li>1 potted herb or veggie plant per winery</li>
	<li>1 wine and food pairing at each winery, per person</li>
	<li>3 additional wine tastings per winery, per person</li>
	<li>1 garden guide&nbsp;</li>
	<li>1 plant carrier</li>
	<li>1 recipe collection</li>
</ul>

<p>Discounted designated driver tickets are available. The DD gets all the same perks as a regular ticket, minus the wine. &nbsp;They also get a DD travel mug, rather than a wine glass. $22.50 for a single (plus tax), $52.50 for a couple (plus tax). A couple&rsquo;s DD ticket consists of one person who drinks and one person who does not.</p>

<p><i>Be sure to buy your tickets early, we have a limited amount available per weekend.</i></p>

<p><b><a href=""https://cayugawinetrail.com/packages/2018-wine-herb-festival-packages/"">Packages</a>&nbsp;that offer tickets, transportation and accommodations are also available.</b></p>

<p>When ordering tickets, will you be asked to choose a specific starting point. This is where you&rsquo;ll start the event and be given your wine glass(es), plant carrier, garden plan and the front, back and ring to your recipe collection.</p>
"
,1533766,Qigong for Health,https://events.visitithaca.com/event/qigong_for_health,2019-05-04T10:00:00-04:00,"","<p>Learn to harness universal energy through nature visualizations, breathing techniques and simple movements to enhance mental and physical health.</p>
"
,1634179,Spring Writes Literary Festival ,https://events.visitithaca.com/event/spring_writes_literary_festival_2282,2019-05-04T10:00:00-04:00,0,"<p>The Spring Writes Literary Festival, now in its tenth year, features over 100 regional writers, and 47 events - all taking place over 4 days at 8 locations in downtown Ithaca!&nbsp;<br />
A program of the Community Arts Partnership (CAP) of Tompkins County, Spring Writes shines a light on the abundance of literary talent across the Finger Lakes Region. The Festival offers multiple readings, performances, workshops, panels, storytelling and more! Most events are free &ndash; no registration &ndash; just show up! www.SpringWrites.org&nbsp;</p>

<p>Thank you to our sponsors: Ithaca College, M&amp;T Bank, and Wegmans.<br />
&nbsp;</p>
"
