venue_id,remote_id,name,url,start_time,cost,description
,1540101,All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement,https://events.cornell.edu/event/exhibition_-_all_labor_has_dignity_martin_luther_king_jr_and_the_labor_movement,2019-05-12T09:00:00-04:00,free,"<p>The exhibit <i>All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement</i> will be displayed at the Kheel Center&rsquo;s lobby in Ives Hall at the ILR School for Martin Luther King Jr. Day 2019.</p>

<p>Seeing labor and civil rights as twin pillars of social reform, Dr. Martin Luther King Jr. worked tirelessly to advocate for working people, create connections with labor leaders and union members, play key roles in pivotal strikes, and fight for economic justice on several fronts. He believed strongly in the labor movement asserting that &ldquo;organized labor has been one of the deterrents of human exploitation throughout its long history in America.&rdquo;</p>

<p>The exhibit will highlight Dr. King&rsquo;s involvement with unions spanning from the March on Washington for Jobs and Freedom and the organizing campaigns with his &ldquo;favorite union&rdquo; Local 1199, the National Union of Hospital and Health Care Employees, to the mourning of labor after his last campaign with Sanitation Workers in Memphis and Coretta Scott King&rsquo;s role in becoming the face of the hospital worker movement less than a year after his passing.</p>

<p>The exhibit will include correspondence between King and labor leaders, speeches, an audio recording from King&rsquo;s final public appearance in New York City, archival footage of hospital workers striking, vinyl recordings of King&rsquo;s speeches to unions, fliers and advertisements highlighting King&rsquo;s support of labor, union ephemera, and countless photographs of MLK and Coretta Scott King&rsquo;s work with unions and the labor movement.</p>

<p>Free and open to the public.</p>

<p>On Display: Kheel Center for Labor-Management Documentation &amp; Archives<br />
227 Ives Hall, Catherwood Library Lobby, ILR School, Cornell University</p>

<p>For any inquiries, please contact kheel_center@cornell.edu<br />
<a href=""https://catherwood.library.cornell.edu/kheel"">Kheel Center Website</a> &amp; <a href=""https://www.instagram.com/kheelcenter/"">Kheel Center Instagram </a></p>
"
399,1541680,Past Time: Geology in European and American Art,https://events.cornell.edu/event/past_time_geology_in_european_and_american_art,2019-05-12T10:00:00-04:00,"","<p>Organized by the&nbsp;<a href=""https://fllac.vassar.edu/exhibitions/2018/past-time.html"">Frances Lehman Loeb Art Center, Vassar College</a>,&nbsp;<i>Past Time</i>&nbsp;is an interdisciplinary examination that merges art with science. Watercolors, drawings, oil sketches, and sketchbooks made by European and American artists from the 1770s to the 1890s reflect the period&rsquo;s new scientific investigation of the earth&rsquo;s crust that came to be known as geology. The intrinsic curiosity of the era&rsquo;s artists drove them to explore these new ideas in a variety of media, while interests in minerals and their applications brought wide-ranging explorations of this modern science of the earth. Artists such as Frederic Edwin Church, William Trost Richards, John Ruskin, J. M. W. Turner, and Asher Brown Durand mindfully investigated the land, taking note of exquisite and even surreal landforms in their work.</p>

<p>A selection of works from the Johnson&rsquo;s permanent collection will accompany the exhibition and explore how this fascination continued into the twentieth century, especially in America.</p>

<p><i>This exhibition was organized by the Frances Lehman Loeb Art Center at Vassar College, where it was on view in 2018. Its presentation at Cornell was coordinated by Nancy E. Green, the Gale and Ira Drukier Curator of European and American Art, Prints &amp; Drawings, 1800&ndash;1945, at the Johnson, and supported in part by the Helen and Robert J. Appel Exhibition Endowment.</i></p>
"
399,1541661,Regina José Galindo: La Sombra (The Shadow),https://events.cornell.edu/event/regina_jose_galindo_la_sombra_the_shadow,2019-05-12T10:00:00-04:00,"","<p>Regina Jos&eacute; Galindo was born in 1974 in Guatemala City in the middle of a civil war that raged in her country from 1960 to 1996. This experience deeply affected her performance-based work, in which she often tests the limits of her body. Her 2017 video&nbsp;<i>La Sombra (The Shadow)</i>&nbsp;was one of three pieces that were commissioned by Documenta, one of the most important surveys of contemporary art that takes place in Kassel, Germany, every five years. Chased in the video by a Leopard tank to utter exhaustion, Galindo aims to bring attention to Germany&rsquo;s ranking among the top five weapons manufacturers in the world, pointing to the West&rsquo;s complicity in the oppression and death of millions of people across the globe.</p>

<p>In 2015 Galindo was awarded the Golden Lion for best artist under 35 in the 51st Venice Biennale. Her work is included in the collections of the Centre Pompidou, the Guggenheim Museum, Tate Modern, and many others.</p>

<p>This work was&nbsp;acquired for the Johnson Museum&#39;s permanent collection through the Stern Family Contemporary Art Acquisition Fund (2018.039).</p>

<p>Image &copy;&nbsp;Regina Jos&eacute; Galindo</p>
"
399,1541644,Traded Treasure: Indian Textiles for Global Markets,https://events.cornell.edu/event/traded_treasure_indian_textiles_for_global_markets,2019-05-12T10:00:00-04:00,"","<p>Known for many centuries as the source of fine cotton and silk textiles, India has produced some of the world&rsquo;s most innovative textile traditions. Spanning five hundred years of the history of India&rsquo;s thriving commerce to Southeast Asia, Europe, and Japan, this exhibition reveals why Indian textiles were in demand the world over.</p>

<p>Some of the earliest surviving Indian textiles are printed and painted cotton fragments found in Indonesia. Along with silk double-ikat&nbsp;<i>patola</i>, these were used for ceremonial purposes and treasured in Indonesia as heirlooms. The maritime trade that relied on supplying Indian textiles to Southeast Asian markets in exchange for spices was first conducted by Arab, Persian, and Indian merchants but later dominated by Portuguese, Dutch, and British traders, which expanded the demand for Indian chintz and embroideries in Asia and Europe.</p>

<p>The textiles presented in this exhibition, drawn from the collection of Banoo and Jeevak Parpia, tell a fascinating story of global commerce and the ingenious ways that Indian artisans designed and produced goods of astonishing beauty and technical sophistication, while also revealing how cross-cultural interchange contributed to global aesthetic developments.</p>

<p>A fully illustrated catalogue with essays by leading experts Ruth Barnes, Kaja McGowan, and Sylvia Houghteling elucidates the history of the Indian textile trade.</p>

<p><i>This exhibition was curated by Ellen Avril, chief curator and curator of Asian Art, at the Johnson Museum, and supported by a generous gift endowed in memory of Elizabeth Miller Francis &rsquo;47.</i></p>
"
399,1541675,"Undressed: The Nude In Context, 1500-1750",https://events.cornell.edu/event/undressed_the_nude_in_context_1500-1750,2019-05-12T10:00:00-04:00,"","<p>The early years of the Renaissance brought about renewed interest in the idealized proportions and smooth and languid gestures of Greco-Roman sculptures, which became the preferred model for the then-contemporary nude figure. However, as the study of the human body using cadavers, &eacute;corch&eacute; figures, and live models became increasingly popular, artists fused this focused attention on musculature and anatomical features with the vogue for classical idealism.</p>

<p>This exhibition, drawn from the Johnson&rsquo;s permanent collection, public institutions, and private collectors, will examine the trajectory of the nude body in art. It will explore how the nude is defined, both artistically and circumstantially, as the idea of the Renaissance ideal evolved over both time and space, raising questions about what bodies are allowed to be shown nude, how the body expresses gender and beauty, and how the nude is used to express narrative content and heightened emotion. How does the practice of working from studio models change what bodies are shown nude? How does a rising interest in anatomical accuracy reaffirm or chafe against conceptions of classical perfection? How does the nude body change from religious painting to mythological subjects? Undressed will examine these questions and more through paintings, prints, drawings, and anatomy books.</p>

<p><i>This exhibition was curated by Andrew Weislogel, the Seymour R. Askin, Jr. &rsquo;47 Curator, Earlier European and American Art, and Brittany Rubin, print room curatorial assistant, at the Johnson Museum, and supported in part by the Donald and Maria Cox Exhibition Endowment.</i></p>
"
526,1628941,Big Red Food Drive 2019,https://events.cornell.edu/event/big_red_food_drive_2019,2019-05-12T11:00:00-04:00,"","<p>Have leftover BRBs and don&#39;t know what to do with them before they expire? Donate your extra BRBs to the Big Red Food Drive!</p>

<p>The Big Red Food Drive is Cornell Hunger Relief&#39;s annual food donation effort. As part of the drive, CHR encourages students to use any BRBs they have left at the end of the year to buy non-perishable food items, which we collect at on-campus convenience stores. We also encourage students to donate excess food items from their dorms and apartments before leaving campus for the summer. CHR donates all collected food items to the Friendship Donations Network which redistributes the donations to community members in need.</p>

<p>This year, the Big Red Food Drive will take place Saturday May 11th through Sunday May 19th in the RPCC lobby and Noyes Community Center.</p>

<p>HOW TO DONATE: Bring non-perishables to CHR&#39;s collection bins in the RPCC lobby and Noyes Community Center.</p>

<p>VOLUNTEER: Sign up <a href=""https://docs.google.com/spreadsheets/d/1b407cIILf1ujNKRP0KFIwouuffEx9sELrEMTwHnQTBc/edit#gid=1941511228"">here</a>.</p>

<p>LEARN MORE:<a href=""http://friendshipdonations.org/""> http://friendshipdonations.org/</a></p>

<p>FOLLOW US HERE:<a href=""https://www.facebook.com/CornellHungerRelief""> https://www.facebook.com/CornellHungerRelief</a></p>

<p>EMAIL US HERE: cornellhungerrelief@cornell.edu</p>

<p><br />
&nbsp;</p>
"
437,1638947,PolliNation: Artists & Scientists Crossing Borders to Explore the Value of Pollinator Health,https://events.cornell.edu/event/artists_scientists_pollinator_health,2019-05-12T12:00:00-04:00,"","<p>Threats to pollinator health are intense and varied, from habitat loss and climate change to diseases and pesticides. A new exhibit at Mann Library showcases the results of a multi-year collaboration between the lab of Cornell entomology professor&nbsp;Scott McArt and Welsh artists, who cross national and disciplinary boundaries to celebrate the beauty and importance of pollinators, and reveal how their fate is linked to our planet, and to our own.</p>

<p>Originally developed as a pioneering Arts and Humanities Research Council funded Networking project in Wales called <a href=""https://crosspollinationartsciencecollaboration.wordpress.com/""><i>Cross-Pollination: Revaluing Pollinators through Arts and Science Collaboration</i>,</a>&nbsp;this project has brought artists and scientists together on two continents to explore and promote the world-wide crisis facing pollinators. <i>Cross-Pollination</i> was led by the University of Wales Trinity Saint David in partnership with Aberystwyth University and the National Botanic Garden of Wales. Additional funding was provided by the Arts Council of Wales to enhance the art-work production and to increase the impact of the project, and Wales Arts International to help fund the exhibit in Mann Library.</p>
"
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-05-12T12:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
,1544459,"Future is Feminist Book Club: ""Do Muslim Women Need Saving?"" by Lila Abu-Lughod",https://events.cornell.edu/event/future_is_feminist_book_club_do_muslim_women_need_saving_by_lila_abu-lughod,2019-05-12T15:00:00-04:00,"","<p><a href=""https://www.facebook.com/events/2223066084614882/"">https://www.facebook.com/events/2223066084614882/</a></p>
"
,1643924,Portuguese Conversation & Practice @ The Westy,https://events.cornell.edu/event/portuguese_conversation_practice_the_westy,2019-05-12T16:00:00-04:00,0,"<p>Ol&aacute; alunos de portugues! Join us for a casual social gathering at The Westy to practice your Portuguese conversation skills, meet your local community, and put your skills from all those Duolingo sessions to the test! Reserve your spot and we&rsquo;ll see you there at 4PM.</p>

<p><br />
Additional information</p>

<p>Our events are targeted for beginners, intermediate, and advanced/fluent.<br />
This event is free to attend. Please consider supporting the hosting business by purchasing a drink or snack.<br />
This group is open to adults 18 and over.</p>
"
636,1511420,Shadow,https://events.cornell.edu/event/shadow,2019-05-12T19:30:00-04:00,"$6.50 students, $5.50 grads & kids 12 & under, $7 seniors, $9 general","<p><span style=""font-size:12pt""><span><span style=""font-size:10.0pt""><span>2019 &gt; China &gt; Directed by Zhang Yimou</span></span></span></span></p>

<p><span style=""font-size:12pt""><span><span style=""font-size:10.0pt""><span>With Deng Chao, Sun Li, Zheng Kai, Wang Qianyuan</span></span></span></span></p>

<p><span style=""font-size:12pt""><span><span style=""font-size:10.0pt""><span>In a kingdom ruled by a young and unpredictable king, the military commander has a secret weapon: a &ldquo;shadow,&rdquo; a look-alike who can fool both his enemies and the King himself. &nbsp;Now he must use this weapon in an intricate plan that will lead his people to victory in a war that the King does not want. Based on the fabled &ldquo;Three Kingdoms&rdquo; saga of Chinese legend&hellip; Shadow is a knotty tale of palace intrigue, old grudges and crafty doppelgangers. Director Zhang Yimou (<b>Hero</b>, <b>House of Flying Daggers</b>) once again pushes the boundaries of <i>wuxia</i> action to create a film like no other, masterfully painting a canvas of inky blacks and greys punctuated with bursts of color from the blood of the defeated. &ldquo;<b>Shadow</b> [is] a thrilling return to form, which matches Zhang&rsquo;s best work for the sheer voracious elegance of the images and possibly surpasses much of it for inventiveness.&rdquo; (<i>Variety</i>) In Mandarin. Subtitled. More at wellgousa.com/films/shadow</span></span></span></span></p>

<p><span style=""font-size:12pt""><span><span style=""font-size:10.0pt""><span>1 hr 55 min</span></span></span></span></p>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/Zw3LjaZlSLM"" width=""560""></iframe></p>
"
215,1621921,Bound for Glory,https://events.cornell.edu/event/bound_for_glory_3889,2019-05-12T20:00:00-04:00,"","<p style=""text-align:center""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><b>WVBR&#39;S BOUND FOR GLORY&#39;S 52nd YEAR CONTINUES, SPRING, 2019</b></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""font-size:10pt"">Phil Shapiro, host of WVBR&#39;s Bound for Glory since its inception in 1967, announces the Spring schedule, continuing the 52nd year of this Central New York musical tradition.</span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""font-size:10pt"">WVBR&#39;s Bound for Glory, North America&#39;s longest running live folk concert broadcast, broadcasts live from the Alternatives Library, Anabel Taylor Hall at Cornell, on Sunday nights.&nbsp; Bound for Glory brings central New York another series of free folk concerts, on WVBR-FM, 93.5 and 105.5.&nbsp; We promise some excellent acoustic music, presented by long-time host Phil Shapiro.</span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""font-size:10pt"">The show runs Sunday nights from 8 to 11, with live sets at 8:30, 9:30, and 10:30.&nbsp; All three sets are different.&nbsp; Come to as many sets as you wish.&nbsp; Admission in the live audience at Anabel Taylor is free and is open to everyone in the area.&nbsp; Kids are always welcome.&nbsp;&nbsp; Refreshments are available.&nbsp; For further information, call Phil Shapiro at 607-844-4535, or e-mail&nbsp;<a href=""mailto:pds10@cornell.edu"">pds10@cornell.edu</a>.</span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""font-size:10pt"">Find out about upcoming Bound for Glory shows, and about how you can help, through the Friends of Bound for Glory, by looking up&nbsp;<a href=""http://wvbr.com/"">http://wvbr.com</a>&nbsp;or&nbsp;<a href=""http://boundforglory.org/"">http://boundforglory.org</a>.&nbsp; Everyone can listen to Bound for Glory on line.&nbsp; The websites tell you how.</span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><b><span style=""font-size:10pt"">APR. 14&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; SMALL POTATOES.&nbsp;&nbsp;</span></b><span style=""font-size:10pt"">Rich Prezioso and Jacquie Manning present songs new and old, of amazing variety.&nbsp; They&rsquo;ve made an album from their Bound for Glory appearances, and they&rsquo;ve won the Best of Bound for Glory award.&nbsp; They&rsquo;re funny and magical, and,by gosh, they&rsquo;re coming back.&nbsp;&nbsp;<a href=""http://smallpotatoesmusic.com/"">Smallpotatoesmusic.com</a></span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><b><span style=""font-size:10pt"">APR. 21&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; JOE CROOKSTON.&nbsp;&nbsp;</span></b><span style=""font-size:10pt"">Joe does amazing things with his live audiences.&nbsp; He&rsquo;s powerful, and a lot of fun, often at the same time.&nbsp; He has a remarkably twisted view of history, and comes up with quite unexpected lyrics that tell where we&rsquo;ve been and, maybe, where we&rsquo;re going.&nbsp;&nbsp;<a href=""http://joecrookston.com/"">Joecrookston.com</a></span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><b><span style=""font-size:10pt"">APR. 28&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; JANE ROTHFIELD AND ALLAN CARR.&nbsp;&nbsp;</span></b><span style=""font-size:10pt"">I&rsquo;ve been trying to get Jane and Allan to do a live Bound for Glory for at least twenty years!&nbsp; It&rsquo;ll be an evening of traditional songs of both the Appalachians and Scotland, and a bunch of new songs written within the folk tradition.&nbsp; A very special show.&nbsp;&nbsp;<a href=""http://janerothfield.com/"">janerothfield.com</a></span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><b><span style=""font-size:10pt"">MAY 5&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; MIKE AGRANOFF.&nbsp;&nbsp;</span></b><span style=""font-size:10pt"">Mike is very funny, except when he&rsquo;s very serious.&nbsp; He sings traditional songs, songs of various contemporary writers, and a few of his own.&nbsp; And he&rsquo;s quite the storyteller, known for his infamous recitations.&nbsp; Sing with him!&nbsp;&nbsp;<a href=""http://mikeagranoff.com/"">mikeagranoff.com</a></span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><b><span style=""font-size:10pt"">MAY 12&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; CASTLEBAY.&nbsp;&nbsp;</span></b><span style=""font-size:10pt"">Music from the coast of Maine, and from the Celtic lands.&nbsp; Good stuff.&nbsp; Songs and stories, both ancient&nbsp; and modern.&nbsp; Julia Lane and Fred Gosbee play many instruments, including the Celtic harp, and they are both fine singers.&nbsp; An excellent way to end our Spring season. &nbsp;<a href=""http://castlebay.net/"">castlebay.net</a></span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><b>&nbsp;</b></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""font-size:10pt"">From MAY 19 through JUNE 16, &nbsp;WVBR&rsquo;s Bound for Glory will be Albums from the Studios, as Cornell takes its Summer Break.&nbsp; Give Phil a call at 607-273-2121.&nbsp; Next Live Bound for Glory folk concert broadcast?&nbsp; JUNE 23.&nbsp; There will be six live Bound for Glory concert broadcasts this summer, with&nbsp;<b>HOOT AND HOLLER, KORA FEDER, GORDON THOMAS WARD,&nbsp;&nbsp;</b>and more.</span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></p>
"
262,335667,Scheduled Exams,https://events.cornell.edu/event/exams_7598,2019-05-13T00:00:00-04:00,"","<p>Final exams for the spring semester.</p>
"
,1648266,Youth Gardening Night,https://events.cornell.edu/event/youth_gardening_night,2019-05-13T00:00:00-04:00,,"Youth Gardening Night is Monday, May 13th from 6 PM to 7:30 PM at the CCE Seneca County Office in Waterloo.


This workshop is open to youth 8 and up and you do not have to be a 4-H member to attend!


This FREE workshop will have three stations related to gardening, each led by a Master Gardener volunteer. It is a great opportunity for youth to learn about gardening, do hands on activities and take home two projects.


The stations are: 


Straw bale gardening
Making a seed tape
Creating a butterfly garden in a container with milkweed and flowers


Youth should be prepared to get their hands dirty and have fun. Completed projects will be brought home to enjoy and can be entered in the Seneca County Fair in July.


Space is limited. Registration is required. RSVP by Friday, May 10th.


 


For additional information, call (315) 539-9251."
,1647412,Cornell M.F.A. Group Exhibition 2019: Or High Water,https://events.cornell.edu/event/cornell_mfa_group_exhibition_2019_or_high_water,2019-05-13T08:00:00-04:00,,"The Cornell University Department of Art is pleased to present Or High Water, the 2019 M.F.A. group exhibition in New York City.

Artists include:

Yasmeen Abedifard (M.F.A. '20)
Patrick Brennan (M.F.A. '20)
Bruno Cançado (M.F.A. '19)
Vladislav Markov (M.F.A. '19)
Chet Moye (M.F.A. '19)
Ege Okal (M.F.A. '20)
Brice Peterson (M.F.A. '19)
Libby Rosa (M.F.A. '19)
Ciara Stack (M.F.A. '20)
Sophia Starling (M.F.A. '19)
Emma Ulen-Klees (M.F.A. '20)
Alexis White (M.F.A. '20)"
437,1638947,PolliNation: Artists & Scientists Crossing Borders to Explore the Value of Pollinator Health,https://events.cornell.edu/event/artists_scientists_pollinator_health,2019-05-13T08:00:00-04:00,"","<p>Threats to pollinator health are intense and varied, from habitat loss and climate change to diseases and pesticides. A new exhibit at Mann Library showcases the results of a multi-year collaboration between the lab of Cornell entomology professor&nbsp;Scott McArt and Welsh artists, who cross national and disciplinary boundaries to celebrate the beauty and importance of pollinators, and reveal how their fate is linked to our planet, and to our own.</p>

<p>Originally developed as a pioneering Arts and Humanities Research Council funded Networking project in Wales called <a href=""https://crosspollinationartsciencecollaboration.wordpress.com/""><i>Cross-Pollination: Revaluing Pollinators through Arts and Science Collaboration</i>,</a>&nbsp;this project has brought artists and scientists together on two continents to explore and promote the world-wide crisis facing pollinators. <i>Cross-Pollination</i> was led by the University of Wales Trinity Saint David in partnership with Aberystwyth University and the National Botanic Garden of Wales. Additional funding was provided by the Arts Council of Wales to enhance the art-work production and to increase the impact of the project, and Wales Arts International to help fund the exhibit in Mann Library.</p>
"
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-05-13T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
382,1605845,CIT Training: Use Case Modeling,https://events.cornell.edu/event/cit_training_use_case_modeling,2019-05-13T08:30:00-04:00,$1225,"<p>Use case modeling is a commonly used analysis technique which results in functional requirements and a framework for test case development. When the solution to a business problem or opportunity involves a software component, the solution team must determine how software will best support the business. A use case diagram clearly depicts the scope of the solution to be designed which can help set expectations for stakeholders as to the complexity and interactions with the system. This class focuses on the business analysis work of defining functional, non-functional, and transition requirements which describe the solution and roll out needs. In addition to use case modeling, this course provides guidelines for developing system and user interfaces, a checklist for non-functional requirements, and strategies for developing an implementation plan. These are critical components in fully defining your solution requirements.&nbsp;*Breakfast at 8am&nbsp;&amp; Lunch at Noon - both included*</p>

<p>To register for this class, visit:&nbsp;</p>

<p><a href=""https://cornell.sabacloud.com/Saba/Web_spf/NA1PRD0089/common/ledetail/cours000000000016060"">https://cornell.sabacloud.com/Saba/Web_spf/NA1PRD0089/common/ledetail/cours000000000016060</a></p>
"
,1540101,All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement,https://events.cornell.edu/event/exhibition_-_all_labor_has_dignity_martin_luther_king_jr_and_the_labor_movement,2019-05-13T09:00:00-04:00,free,"<p>The exhibit <i>All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement</i> will be displayed at the Kheel Center&rsquo;s lobby in Ives Hall at the ILR School for Martin Luther King Jr. Day 2019.</p>

<p>Seeing labor and civil rights as twin pillars of social reform, Dr. Martin Luther King Jr. worked tirelessly to advocate for working people, create connections with labor leaders and union members, play key roles in pivotal strikes, and fight for economic justice on several fronts. He believed strongly in the labor movement asserting that &ldquo;organized labor has been one of the deterrents of human exploitation throughout its long history in America.&rdquo;</p>

<p>The exhibit will highlight Dr. King&rsquo;s involvement with unions spanning from the March on Washington for Jobs and Freedom and the organizing campaigns with his &ldquo;favorite union&rdquo; Local 1199, the National Union of Hospital and Health Care Employees, to the mourning of labor after his last campaign with Sanitation Workers in Memphis and Coretta Scott King&rsquo;s role in becoming the face of the hospital worker movement less than a year after his passing.</p>

<p>The exhibit will include correspondence between King and labor leaders, speeches, an audio recording from King&rsquo;s final public appearance in New York City, archival footage of hospital workers striking, vinyl recordings of King&rsquo;s speeches to unions, fliers and advertisements highlighting King&rsquo;s support of labor, union ephemera, and countless photographs of MLK and Coretta Scott King&rsquo;s work with unions and the labor movement.</p>

<p>Free and open to the public.</p>

<p>On Display: Kheel Center for Labor-Management Documentation &amp; Archives<br />
227 Ives Hall, Catherwood Library Lobby, ILR School, Cornell University</p>

<p>For any inquiries, please contact kheel_center@cornell.edu<br />
<a href=""https://catherwood.library.cornell.edu/kheel"">Kheel Center Website</a> &amp; <a href=""https://www.instagram.com/kheelcenter/"">Kheel Center Instagram </a></p>
"
